148870	148870
148870	148871
148932	148932
148932	148933
148932	148934
148932	148935
148933	148932
148933	148933
148933	148934
148933	148935
148934	148932
148934	148933
148934	148934
148934	148935
148976	148976
148976	148978
149024	149024
149024	149025
119	119
119	55205
149115	149115
149115	148836
149131	149131
149131	149132
149131	149133
149131	149134
149132	149131
149132	149132
149132	149133
149132	149134
149133	149131
149133	149132
149133	149133
149133	149134
149137	149137
149137	149138
149211	149211
149211	149212
148977	148977
148977	15709
148977	80725
15709	148977
15709	15709
15709	80725
149247	149247
149247	149248
149310	149310
149310	149072
15709	15709
15709	80725
15709	148977
80725	15709
80725	80725
80725	148977
149347	149347
149347	25307
149007	149007
149007	42196
149033	149033
149033	149034
119	119
119	149096
90384	90384
90384	149104
149155	149155
149155	89914
80725	80725
80725	15709
149300	149300
149300	47949
15709	15709
15709	80725
